record_id,actual_label,actual_class,ae_score,ae_prediction_0.5pct,ae_prediction_1pct,ae_prediction_3pct,ae_status_0.5pct,ae_status_1pct,ae_status_3pct,default_threshold,default_prediction,default_status,correct_prediction,top_feature_1,top_feature_1_error,top_feature_2,top_feature_2_error,top_feature_3,top_feature_3_error
46060,1,Attack,0.025962060908252066,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.4819027675241465,feature_10,0.26633212677656465,feature_11,0.07609935580286818
46061,1,Attack,0.002236295954952452,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.0203043925614491,feature_14,0.015153770840609093,feature_11,0.01302462839679242
46062,1,Attack,0.015175763807725727,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_29,0.17135748617451796,feature_11,0.07967339767092121,feature_10,0.07356693410963279
46063,1,Attack,0.009277499321721379,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.13943216913736478,feature_10,0.058991989001368664,feature_8,0.05468882147809703
46064,1,Attack,0.0030130197932875797,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.03174652261893929,feature_26,0.025004735609869044,feature_11,0.01982348056692911
46065,1,Attack,0.009277499321721379,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.13943216913736478,feature_10,0.058991989001368664,feature_8,0.05468882147809703
46066,1,Attack,0.0008487319771229265,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.0073886990373071,feature_10,0.006342419971785152,feature_0,0.00440504562265451
46067,1,Attack,0.009380764891115771,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_25,0.1089497585856094,feature_16,0.06918710935281752,feature_14,0.05559603839116556
46068,1,Attack,0.022471957698930657,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.19747746313993153,feature_3,0.1886723404826384,feature_1,0.13225930057433227
46069,1,Attack,0.009380764891115771,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_25,0.1089497585856094,feature_16,0.06918710935281752,feature_14,0.05559603839116556
46070,1,Attack,0.026235756204505852,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.33779619585668824,feature_3,0.15383414319310998,feature_1,0.13014476756367124
46071,1,Attack,0.008989669415853493,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.09197716516418097,feature_10,0.06522855012058361,feature_16,0.06024022271445688
46072,1,Attack,0.008989669415853493,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.09197716516418097,feature_10,0.06522855012058361,feature_16,0.06024022271445688
46073,1,Attack,0.03299908021639258,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.3624494928286928,feature_16,0.3272516786391188,feature_26,0.14936529584259972
46074,1,Attack,0.01456128247393948,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.40142699126941206,feature_11,0.07291089923781996,feature_16,0.058479783392268544
46075,1,Attack,0.025845187605331013,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.25702874863577824,feature_9,0.11624892644555984,feature_16,0.11368023451043639
46076,1,Attack,0.04336943353184366,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_16,0.6910229550329644,feature_25,0.18158398023757627,feature_14,0.12955302225566712
46077,1,Attack,0.04633641812383071,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_27,0.987985546151134,feature_26,0.1606865985085193,feature_3,0.15364814898742016
46078,1,Attack,0.00266200778041672,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.03929632478857096,feature_29,0.018918013390250232,feature_3,0.006552934050192304
46079,1,Attack,0.03209517721154015,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6275370312981421,feature_11,0.20797878567488046,feature_14,0.19717703767631112
46080,1,Attack,0.00960629282564845,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.06200964449875812,feature_11,0.05431143421554204,feature_22,0.04265956705894158
46081,1,Attack,0.028282970497081138,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5670016365119651,feature_11,0.1880582584579935,feature_14,0.1808494805534393
46082,1,Attack,0.006560581937216256,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.050039645308761115,feature_2,0.04091525950517638,feature_16,0.03768643429068414
46083,1,Attack,0.009810444426513925,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.12453498176099013,feature_25,0.060771088063448,feature_29,0.04635515244535782
46084,1,Attack,0.016745033776908905,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.35043556913436547,feature_10,0.09107407216114037,feature_14,0.08187234345131887
46085,1,Attack,0.015581261761838041,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_24,0.3338495748067203,feature_8,0.08244619189874157,feature_26,0.07816600794550155
46086,1,Attack,0.016773878934923544,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.3505988849089512,feature_10,0.09096757969743999,feature_14,0.08194958616640988
46087,1,Attack,0.006548457420964592,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.059663872498996365,feature_2,0.03875593892846945,feature_9,0.02489046865873914
46088,1,Attack,0.015581261761838041,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_24,0.3338495748067203,feature_8,0.08244619189874157,feature_26,0.07816600794550155
46089,1,Attack,0.016774838632548663,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_24,0.2942719313732347,feature_16,0.09326428882437364,feature_11,0.06888869184005973
46090,1,Attack,0.001098474218768345,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.019146583086353017,feature_11,0.004156379511672166,feature_9,0.0037743662874485016
46091,1,Attack,0.0026822500659381635,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_9,0.03675872627118135,feature_8,0.017093442972632416,feature_11,0.00832597483329663
46092,1,Attack,0.024817147182037265,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.2517239357624161,feature_29,0.16918642317947175,feature_11,0.15299370146504024
46093,1,Attack,0.007604301302013566,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.0689662276536915,feature_10,0.03853195050960972,feature_9,0.030157144592963703
46094,1,Attack,0.0282366176081686,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5647141581087303,feature_11,0.19154200729938095,feature_14,0.17926692629897206
46095,1,Attack,0.02983976673351117,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6177618792846247,feature_14,0.185526379228876,feature_11,0.17312990373036677
46096,1,Attack,0.009074255622388368,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.08544198224778032,feature_25,0.08142251058690508,feature_11,0.02663035466939277
46097,1,Attack,0.0034592555510449927,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.054921301611407174,feature_9,0.021947338079596222,feature_16,0.017485982942943182
46098,1,Attack,0.028997775526609575,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.38644285524084265,feature_11,0.2231561340215972,feature_29,0.14910890135490096
46099,1,Attack,0.011560057329559822,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.2179193557187773,feature_8,0.06516835943688717,feature_31,0.056127068480187114
46100,1,Attack,0.019503633384671735,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.26874253847173357,feature_11,0.12293875061016123,feature_26,0.10185571481032696
46101,1,Attack,0.02787346231614442,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.55621870010473,feature_11,0.1910244404356905,feature_14,0.17469507075750457
46102,1,Attack,0.00721274838219238,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_22,0.07618173764923597,feature_10,0.04037225018947097,feature_29,0.02366541769053132
46103,1,Attack,0.00375111218453063,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_14,0.07344436510526355,feature_10,0.01594352718616338,feature_21,0.012151736751864206
46104,1,Attack,0.011560057329559822,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.2179193557187773,feature_8,0.06516835943688717,feature_31,0.056127068480187114
46105,1,Attack,0.032334908325665275,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6511574337418897,feature_10,0.18779712237495624,feature_11,0.15071336184138182
46106,1,Attack,0.013929961376698918,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.31326968080028417,feature_14,0.10109476488121251,feature_10,0.08907376798055136
46107,1,Attack,0.018385590455203476,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.3632731938659623,feature_11,0.14224011677517806,feature_14,0.12398819642423464
46108,1,Attack,0.01378896393897583,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.28929505886499834,feature_10,0.11504486652106016,feature_14,0.08532626255725766
46109,1,Attack,0.020576688177895108,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.4151753613027701,feature_11,0.1712967898155541,feature_14,0.1317392641102975
46110,1,Attack,0.02090175012136683,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.16637964121419216,feature_3,0.16303620403738386,feature_1,0.1300062516905287
46111,1,Attack,0.029767884394440062,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6332854131972473,feature_10,0.16835915682711713,feature_15,0.15243084949231273
46112,1,Attack,0.00840622450661132,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.1268156740094497,feature_29,0.07032687698894335,feature_25,0.033698753685237115
46113,1,Attack,0.008241093345958236,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.06475442817451033,feature_26,0.04970680064622002,feature_22,0.04559903364773632
46114,1,Attack,0.029767884394440062,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6332854131972473,feature_10,0.16835915682711713,feature_15,0.15243084949231273
46115,1,Attack,0.01963137554009959,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.41137066684912404,feature_16,0.13214303782625653,feature_10,0.12375981563544859
46116,1,Attack,0.002059442180053924,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.01720726571195978,feature_14,0.01284034351397545,feature_11,0.009964298521603994
46117,1,Attack,0.00840622450661132,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.1268156740094497,feature_29,0.07032687698894335,feature_25,0.033698753685237115
46118,1,Attack,0.02090175012136683,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.16637964121419216,feature_3,0.16303620403738386,feature_1,0.1300062516905287
46119,1,Attack,0.024718283205558394,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5075936720410753,feature_11,0.1345406529833918,feature_14,0.1273051141475902
46120,1,Attack,0.0075604201175244225,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.05467350077433635,feature_26,0.05041055429764185,feature_22,0.033828077777152465
46121,1,Attack,0.02486749357900703,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5013385862518412,feature_11,0.16526956868656673,feature_14,0.15789149507591319
46122,1,Attack,0.029032287073420208,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5388543471554765,feature_10,0.37869448469699274,feature_32,0.055253851092019524
46123,1,Attack,0.0058501744002286415,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.15267544750372508,feature_16,0.034591339165916134,feature_11,0.01618285856656753
46124,1,Attack,0.006999738263968383,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.0899912097216351,feature_14,0.070060398405024,feature_16,0.03530193541389118
46125,1,Attack,0.008587429521858838,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.06052766620724866,feature_31,0.04305012634415761,feature_25,0.04111067334213048
46126,1,Attack,0.02406792186419252,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5022619111768978,feature_14,0.1304695641654446,feature_11,0.11655088396256241
46127,1,Attack,0.0061557215737775214,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.0511276146930323,feature_16,0.038221817004703895,feature_24,0.029731028741682763
46128,1,Attack,0.04111665924126773,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_24,0.5252137237948915,feature_10,0.3683467653038968,feature_9,0.13913074133326725
46129,1,Attack,0.008043112166699624,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_9,0.0601600552757721,feature_26,0.05792880347166829,feature_11,0.05064443003930401
46130,1,Attack,0.01734107217028068,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_29,0.3196804676149476,feature_26,0.08462537152935568,feature_11,0.07358943987978928
46131,1,Attack,0.004660965538427471,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.07360719049184039,feature_26,0.02477288746389661,feature_14,0.019866296013248963
46132,1,Attack,0.031599174297040365,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.660184204995791,feature_11,0.17550551337532505,feature_14,0.1753258551736883
46133,1,Attack,0.012362127661445519,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.24480612045076763,feature_15,0.14383727204054136,feature_11,0.05422409409770998
46134,1,Attack,0.0019067620340679835,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_9,0.017747353062840296,feature_5,0.01092238750485182,feature_2,0.00896153751350375
46135,1,Attack,0.037562827543866716,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_16,0.384024197928481,feature_14,0.35631349560900877,feature_10,0.1573038703410431
46136,1,Attack,0.0034974065029046517,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.020686161166644578,feature_0,0.017308165904858105,feature_10,0.0152605951621674
46137,1,Attack,0.02441446879566766,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.4953067532034203,feature_11,0.16863020548546978,feature_14,0.1536042860800793
46138,1,Attack,0.0025039088587091225,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.03963528785336693,feature_10,0.033115986445139356,feature_6,0.002915917477117947
46139,1,Attack,0.012362127661445519,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.24480612045076763,feature_15,0.14383727204054136,feature_11,0.05422409409770998
46140,1,Attack,0.017944232778205563,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.33374052896357725,feature_10,0.11248396215002299,feature_11,0.08136546554423492
46141,1,Attack,0.00883483523911916,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.06147646229636905,feature_8,0.05218577946637965,feature_9,0.03772020933868339
46142,1,Attack,0.010006975405222182,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.18433667511110283,feature_16,0.14348964835648922,feature_8,0.02760537480426233
46143,1,Attack,0.0057847789605161085,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.086156690574358,feature_11,0.051468048080763856,feature_16,0.01838166196067413
46144,1,Attack,0.0039009246005473185,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.048775512300933625,feature_9,0.019655048372791643,feature_11,0.017163102641220118
46145,1,Attack,0.0448320677229342,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_27,0.9875381229307875,feature_11,0.25192451272587163,feature_22,0.1358289945615363
46146,1,Attack,0.010006975405222182,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.18433667511110283,feature_16,0.14348964835648922,feature_8,0.02760537480426233
46147,1,Attack,0.0293311601027237,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.3568866600471393,feature_16,0.27240903892494384,feature_26,0.1399110996557198
46148,1,Attack,0.008848983515271195,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_1,0.05774938767087723,feature_8,0.05128264816518991,feature_3,0.04067240223490792
46149,1,Attack,0.007334999332382428,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.10807882961408768,feature_16,0.09263764022404034,feature_9,0.015636580049322286
46150,1,Attack,0.006733477481505729,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.04712091854198672,feature_2,0.0397791282883535,feature_16,0.035627877570965805
46151,1,Attack,0.023549050867702228,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.4320659775584481,feature_10,0.24690088328766024,feature_14,0.10766228791400324
46152,1,Attack,0.005791755485773463,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.05680409435882204,feature_26,0.05168148950744822,feature_16,0.036879004572964474
46153,1,Attack,0.007334999332382428,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.10807882961408768,feature_16,0.09263764022404034,feature_9,0.015636580049322286
46154,1,Attack,0.013105899730260846,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.2133751521048154,feature_26,0.0851477399068159,feature_16,0.07035672207074048
46155,1,Attack,0.008536496948547067,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.17645899893949846,feature_14,0.04245355946586284,feature_11,0.041483279431108126
46156,1,Attack,0.003959947102500393,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.026961195384664776,feature_2,0.017082302144765464,feature_31,0.012113136123561796
46157,1,Attack,0.007334999332382428,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.10807882961408768,feature_16,0.09263764022404034,feature_9,0.015636580049322286
46158,1,Attack,0.010966281771888086,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_29,0.17041738448178023,feature_26,0.09042465354491824,feature_22,0.03917576904497455
46159,1,Attack,0.023052601092895655,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.5696145277774584,feature_11,0.08119695209914773,feature_22,0.04851710394326858
46160,1,Attack,0.0013904458167823,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.01706004259766958,feature_16,0.01250274921769469,feature_3,0.0049146545471507605
46161,1,Attack,0.02413439005487695,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.4844191635640146,feature_10,0.2044499943000722,feature_14,0.13269738911289153
46162,1,Attack,0.014311993438304764,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.27167122620064976,feature_14,0.10133708281208063,feature_11,0.09729335377873752
46163,1,Attack,0.003097451060683487,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.03616519108226606,feature_14,0.014043138614884043,feature_32,0.011982348737227477
46164,1,Attack,0.002512205820950254,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.02670816721490693,feature_14,0.017896483082054715,feature_11,0.014682700500439017
46165,1,Attack,0.03916674209749371,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_10,0.44087427308975335,feature_16,0.2473528519873913,feature_26,0.20494669729629322
46166,1,Attack,0.01684231031952967,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.3062107342926619,feature_10,0.10517382758131406,feature_11,0.0891835169075783
46167,1,Attack,0.15815677995951655,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_3,1.0313444606720659,feature_21,0.8409131508997234,feature_23,0.8311212398869758
46168,1,Attack,0.006010733942484438,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.059251785404747064,feature_2,0.03595584944525448,feature_11,0.03553316672998803
46169,1,Attack,0.03751082366120178,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_9,0.33893786141447874,feature_10,0.23425628219038783,feature_25,0.22787903813576182
46170,1,Attack,0.014247388913206161,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_24,0.27360631706648064,feature_26,0.05779686783444404,feature_8,0.03862827951169078
46171,1,Attack,0.010735815281108825,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.18223219251602663,feature_26,0.05996578661928709,feature_24,0.034782210337173325
46172,1,Attack,0.031149886290568862,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6045716435195767,feature_10,0.2726621883366046,feature_14,0.13970660500151721
46173,1,Attack,0.013130496024835283,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.2410379553605002,feature_11,0.12933151068695345,feature_14,0.10958853189381203
46174,1,Attack,0.0032069024417276286,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.03801997983081732,feature_14,0.03055358956576293,feature_5,0.011232346588120102
46175,1,Attack,0.014247388913206161,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_24,0.27360631706648064,feature_26,0.05779686783444404,feature_8,0.03862827951169078
46176,1,Attack,0.01752165536713988,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.38218476568413867,feature_10,0.13824317542547657,feature_14,0.026092625441658024
46177,1,Attack,0.009968964162802596,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.06691428670114874,feature_11,0.05248385362252828,feature_22,0.0405459644889028
46178,1,Attack,0.0448320677229342,0,1,1,Normal,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_27,0.9875381229307875,feature_11,0.25192451272587163,feature_22,0.1358289945615363
46179,1,Attack,0.028180040309207573,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5928701036898117,feature_10,0.1748080949919462,feature_14,0.09532885401745733
46180,1,Attack,0.018440708697459694,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.42594342097085575,feature_10,0.09436570849451786,feature_14,0.040989649718533805
46181,1,Attack,0.011896023970250712,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.16589925529770688,feature_9,0.06623629186605415,feature_14,0.06077167580940657
46182,1,Attack,0.013628993205607341,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.12972519656861192,feature_16,0.06697295225366103,feature_3,0.06549938590141714
46183,1,Attack,0.0039509257914743445,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_26,0.04080415334334475,feature_14,0.028098648541391436,feature_11,0.027403542873362233
46184,1,Attack,0.0014649260239863674,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.015111459606679551,feature_10,0.009789564224951804,feature_9,0.005115079667082288
46185,1,Attack,0.028805422907702567,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6002100314450587,feature_10,0.2791654139377427,feature_14,0.08393742557578353
46186,1,Attack,0.01924713267099513,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_29,0.44534511586051906,feature_22,0.06466765546925846,feature_13,0.05467824126412784
46187,1,Attack,0.007382342787966161,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.1532468096413685,feature_16,0.09909335240532433,feature_8,0.014685742474668957
46188,1,Attack,0.0012417040213634693,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.017635014706881443,feature_9,0.004920338311803382,feature_11,0.003516136737660918
46189,1,Attack,0.0011179012685213797,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.01746499214464909,feature_10,0.01295157623414859,feature_22,0.002131943758300281
46190,1,Attack,0.0243743700659117,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.5400855408561398,feature_10,0.22027237833988134,feature_14,0.08708668452910392
46191,1,Attack,0.02959404621811423,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.4079164532647329,feature_16,0.22943001218934472,feature_3,0.12794044521997133
46192,1,Attack,0.01927646947130316,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.395253070158347,feature_11,0.11460938226139289,feature_14,0.10919548659359983
46193,1,Attack,0.02959404621811423,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_10,0.4079164532647329,feature_16,0.22943001218934472,feature_3,0.12794044521997133
46194,1,Attack,0.0012952121881752833,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.016392046746977647,feature_16,0.01297323895494036,feature_3,0.004026315604958374
46195,1,Attack,0.003069430408107471,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.03669812164936028,feature_14,0.014321455445341025,feature_32,0.011420582858988004
46196,1,Attack,0.022595841686215933,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.4432089289981024,feature_10,0.2114537098858091,feature_11,0.07940274220147447
46197,1,Attack,0.032687631996121166,0,0,1,Normal,Normal,Anomaly,0.036467666841251495,0,Normal,False,feature_16,0.6349564381868928,feature_14,0.19188389807875533,feature_11,0.16185867231830572
46198,1,Attack,0.0034464902650894556,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.04345056949774348,feature_14,0.026925041551536744,feature_5,0.012660855986250271
46199,1,Attack,0.0012114471613942502,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_10,0.01807387694824493,feature_9,0.004578758426052754,feature_11,0.0036151863764899133
46200,1,Attack,0.0025836441881411055,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_11,0.037967814334892026,feature_16,0.037056866956198094,feature_10,0.013319848566977327
46201,1,Attack,0.053883061469440975,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_11,0.6421073685128817,feature_24,0.450171297026146,feature_10,0.3456646563813628
46202,1,Attack,0.0020323810938334447,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_22,0.020724996180675248,feature_14,0.009649950531695817,feature_21,0.009057556976124426
46203,1,Attack,0.013292257973407924,0,0,0,Normal,Normal,Normal,0.036467666841251495,0,Normal,False,feature_16,0.2503227211738335,feature_14,0.09956596038325048,feature_11,0.09071563421806864
