record_id,actual_label,actual_class,if_score,if_prediction_0.5pct,if_prediction_1pct,if_prediction_3pct,if_status_0.5pct,if_status_1pct,if_status_3pct,default_threshold,default_prediction,default_status,correct_prediction
47420,1,Attack,0.3900790201831888,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47421,1,Attack,0.3817356373337523,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47422,1,Attack,0.4211292791875357,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47423,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47424,1,Attack,0.6808955151977624,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47425,1,Attack,0.42209244109693334,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47426,1,Attack,0.3703253435165603,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47427,1,Attack,0.44842824473620896,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47428,1,Attack,0.491990163925087,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47429,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47430,1,Attack,0.4707621806422739,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47431,1,Attack,0.5700285713268928,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47432,1,Attack,0.4441826151960032,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47433,1,Attack,0.4497037538775994,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47434,1,Attack,0.44029920934668226,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47435,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47436,1,Attack,0.36559579863923547,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47437,1,Attack,0.3771008030261308,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47438,1,Attack,0.4544134262248702,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47439,1,Attack,0.470457693990549,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47440,1,Attack,0.40226106107592735,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47441,1,Attack,0.45929561459521184,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47442,1,Attack,0.3940685678906489,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47443,1,Attack,0.4433584778771034,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47444,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47445,1,Attack,0.37143284928073067,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47446,1,Attack,0.4023849475694578,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47447,1,Attack,0.41232183758346613,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47448,1,Attack,0.43624346182748164,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47449,1,Attack,0.4336710631413429,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47450,1,Attack,0.4414106799235162,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47451,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47452,1,Attack,0.3896256149246401,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47453,1,Attack,0.4701482627945246,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47454,1,Attack,0.4172832511426618,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47455,1,Attack,0.47710126404898445,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47456,1,Attack,0.5210613467076841,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47457,1,Attack,0.3721715693773736,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47458,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47459,1,Attack,0.4661396607142294,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47460,1,Attack,0.4636157698772199,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47461,1,Attack,0.374023171731963,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47462,1,Attack,0.43115717372956275,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47463,1,Attack,0.507228747932859,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47464,1,Attack,0.3832645508455358,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47465,1,Attack,0.6312515535848557,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47466,1,Attack,0.458235025931047,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47467,1,Attack,0.3833275769450363,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47468,1,Attack,0.38798759193388815,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47469,1,Attack,0.6108928640516472,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47470,1,Attack,0.6808955151977624,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47471,1,Attack,0.3840911947737773,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47472,1,Attack,0.4667889802496276,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47473,1,Attack,0.37483565006084174,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47474,1,Attack,0.3941695922000247,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47475,1,Attack,0.40407560451855795,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47476,1,Attack,0.6399224247712967,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47477,1,Attack,0.3649156156053239,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47478,1,Attack,0.6808955151977624,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47479,1,Attack,0.6319522120940163,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47480,1,Attack,0.48479930409054617,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47481,1,Attack,0.3827062295960756,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47482,1,Attack,0.40407560451855795,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47483,1,Attack,0.4603768956200246,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47484,1,Attack,0.36823116389910754,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47485,1,Attack,0.6808955151977624,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47486,1,Attack,0.46870971943028455,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47487,1,Attack,0.6319522120940163,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47488,1,Attack,0.4079542731640563,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47489,1,Attack,0.39037627122175317,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47490,1,Attack,0.4204874582308681,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47491,1,Attack,0.4180608141480205,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47492,1,Attack,0.6319522120940163,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47493,1,Attack,0.5081913802166061,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47494,1,Attack,0.4326220365893577,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47495,1,Attack,0.6808955151977624,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47496,1,Attack,0.4329062453958938,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47497,1,Attack,0.4631027087465802,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47498,1,Attack,0.4676215928766221,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47499,1,Attack,0.38117411801352585,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47500,1,Attack,0.39037627122175317,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47501,1,Attack,0.526643157916573,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47502,1,Attack,0.6366375790327601,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47503,1,Attack,0.46475181315156466,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47504,1,Attack,0.38896213033483723,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47505,1,Attack,0.590507196934986,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47506,1,Attack,0.37447905111049185,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47507,1,Attack,0.38757561292000753,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47508,1,Attack,0.4589825795742609,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47509,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47510,1,Attack,0.440484989958986,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47511,1,Attack,0.37086340174931054,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47512,1,Attack,0.3967858661300353,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47513,1,Attack,0.507228747932859,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47514,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47515,1,Attack,0.4565112216600948,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47516,1,Attack,0.3738200497427694,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47517,1,Attack,0.4973072782084918,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47518,1,Attack,0.5575865094993944,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47519,1,Attack,0.44637718238991814,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47520,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47521,1,Attack,0.5575865094993944,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47522,1,Attack,0.5164853455488927,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47523,1,Attack,0.49943786150202946,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47524,1,Attack,0.39433530394727667,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47525,1,Attack,0.458235025931047,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47526,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47527,1,Attack,0.4195846500494418,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47528,1,Attack,0.5187219303978378,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47529,1,Attack,0.48991030572471,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47530,1,Attack,0.4368102862392177,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47531,1,Attack,0.44539578546740116,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47532,1,Attack,0.6045783787747326,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47533,1,Attack,0.4325157921301872,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47534,1,Attack,0.46394212267704077,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47535,1,Attack,0.48875144742444676,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47536,1,Attack,0.4757492471025617,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47537,1,Attack,0.4244963569948883,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47538,1,Attack,0.482951114315192,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47539,1,Attack,0.4997021668242185,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47540,1,Attack,0.5142300287682224,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47541,1,Attack,0.4997021668242185,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47542,1,Attack,0.48875144742444676,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47543,1,Attack,0.5142300287682224,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47544,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47545,1,Attack,0.4759327010307897,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47546,1,Attack,0.3662677203911064,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47547,1,Attack,0.3782453056432807,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47548,1,Attack,0.4759327010307897,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47549,1,Attack,0.46645178291812006,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47550,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47551,1,Attack,0.45869465071695503,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47552,1,Attack,0.3759262325703917,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47553,1,Attack,0.48193108039808774,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47554,1,Attack,0.6136752772747168,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47555,1,Attack,0.39677109223621054,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47556,1,Attack,0.4873385166319364,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47557,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47558,1,Attack,0.4631622232597688,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47559,1,Attack,0.44305587854459655,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47560,1,Attack,0.44993553917066875,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47561,1,Attack,0.37282447260687535,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47562,1,Attack,0.3972607662388452,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47563,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47564,1,Attack,0.39785179648206137,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47565,1,Attack,0.46382534389624325,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47566,1,Attack,0.451554661214435,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47567,1,Attack,0.45840393559249204,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47568,1,Attack,0.514586995037482,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47569,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47570,1,Attack,0.3937676909042398,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47571,1,Attack,0.41644584308037014,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47572,1,Attack,0.3829277786473573,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47573,1,Attack,0.406792375965136,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47574,1,Attack,0.4030326556291797,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47575,1,Attack,0.46747903155532095,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47576,1,Attack,0.4735853043849177,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47577,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47578,1,Attack,0.4642735977090155,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47579,1,Attack,0.5125430390688587,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47580,1,Attack,0.4735853043849177,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47581,1,Attack,0.4487821671455586,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47582,1,Attack,0.5125430390688587,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47583,1,Attack,0.6352768156474891,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47584,1,Attack,0.4808596637541109,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47585,1,Attack,0.4685213972696416,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47586,1,Attack,0.40532988160509975,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47587,1,Attack,0.43055330968454253,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47588,1,Attack,0.6352768156474891,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47589,1,Attack,0.37139082446884897,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47590,1,Attack,0.3753757841722776,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47591,1,Attack,0.45212714411110544,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47592,1,Attack,0.5163961718580463,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47593,1,Attack,0.5277941523460722,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47594,1,Attack,0.6556444184997193,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47595,1,Attack,0.38087869974821065,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47596,1,Attack,0.6333251051984313,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47597,1,Attack,0.46645178291812006,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47598,1,Attack,0.3987326825260159,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47599,1,Attack,0.5100933580790489,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47600,1,Attack,0.46478335857703934,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47601,1,Attack,0.38965218294631654,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47602,1,Attack,0.39950388552695765,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47603,1,Attack,0.40551545694717267,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47604,1,Attack,0.37596693749471194,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47605,1,Attack,0.6333251051984313,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47606,1,Attack,0.49636922242538195,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47607,1,Attack,0.40227076311834054,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47608,1,Attack,0.4735080320990558,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47609,1,Attack,0.39602640977879133,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47610,1,Attack,0.4656641342352978,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47611,1,Attack,0.42112688026723444,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47612,1,Attack,0.6333251051984313,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47613,1,Attack,0.49636922242538195,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47614,1,Attack,0.5704758876669045,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47615,1,Attack,0.5030819046816204,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47616,1,Attack,0.5704758876669045,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47617,1,Attack,0.45454989585244826,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47618,1,Attack,0.632688897641165,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47619,1,Attack,0.3710066784015122,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47620,1,Attack,0.5058883967090665,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47621,1,Attack,0.4257511446071397,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47622,1,Attack,0.56165135366574,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47623,1,Attack,0.44391048962408935,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47624,1,Attack,0.6116794502894052,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47625,1,Attack,0.482631372983556,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47626,1,Attack,0.38858545966673685,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47627,1,Attack,0.41380806187729696,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47628,1,Attack,0.3674438346466799,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47629,1,Attack,0.5538926970394757,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47630,1,Attack,0.6349993450863727,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47631,1,Attack,0.46645178291812006,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47632,1,Attack,0.4225846788656252,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47633,1,Attack,0.4487472441580193,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47634,1,Attack,0.3626511124855278,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47635,1,Attack,0.6258135447386654,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47636,1,Attack,0.42196118024101265,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47637,1,Attack,0.5505337503466522,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47638,1,Attack,0.6349993450863727,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47639,1,Attack,0.49697032976994693,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47640,1,Attack,0.4036569374850371,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47641,1,Attack,0.5505337503466522,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47642,1,Attack,0.36721065859772056,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47643,1,Attack,0.3916076203262383,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47644,1,Attack,0.5505337503466522,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47645,1,Attack,0.42638171626706395,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47646,1,Attack,0.6349993450863727,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47647,1,Attack,0.6270883607647201,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47648,1,Attack,0.3753757841722776,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47649,1,Attack,0.37289746357418446,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47650,1,Attack,0.4609171276389127,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47651,1,Attack,0.4131157436039318,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47652,1,Attack,0.5283347854239212,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47653,1,Attack,0.36491564697813106,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47654,1,Attack,0.6349993450863727,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47655,1,Attack,0.6270883607647201,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47656,1,Attack,0.49211940170484575,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47657,1,Attack,0.44634015059032284,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47658,1,Attack,0.36752957843525125,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47659,1,Attack,0.527534527726301,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
47660,1,Attack,0.38171180258929377,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47661,1,Attack,0.4189099031385508,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47662,1,Attack,0.6489878707381607,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47663,1,Attack,0.6349993450863727,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47664,1,Attack,0.3958984252936378,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47665,1,Attack,0.37843051337068256,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47666,1,Attack,0.48568339147821127,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47667,1,Attack,0.45503694622444646,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47668,1,Attack,0.46302970039706587,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47669,1,Attack,0.44915425475188225,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
47670,1,Attack,0.6438223562989743,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
47671,1,Attack,0.4398954976816594,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
